hostid,groupid,itemid,hostgroup,hostname,itemname
10324,12,30962,Templates/Applications,Etcd by HTTP,Peers discovery
10324,12,30961,Templates/Applications,Etcd by HTTP,gRPC codes discovery
10169,12,31499,Templates/Applications,Generic Java JMX,ClassLoading: Loaded class count
10169,12,31527,Templates/Applications,Generic Java JMX,ClassLoading: Total loaded class count
10169,12,31529,Templates/Applications,Generic Java JMX,ClassLoading: Unloaded class count
10169,12,31531,Templates/Applications,Generic Java JMX,Compilation: Accumulated time spent
10169,12,31530,Templates/Applications,Generic Java JMX,Compilation: Name of the current JIT compiler
10169,12,42689,Templates/Applications,Generic Java JMX,Garbage collector discovery
10169,12,42692,Templates/Applications,Generic Java JMX,GarbageCollector: {#JMXNAME} accumulated time spent in collection
10169,12,42691,Templates/Applications,Generic Java JMX,GarbageCollector: {#JMXNAME} number of collections per second
10169,12,42690,Templates/Applications,Generic Java JMX,Memory pool discovery
10169,12,42693,Templates/Applications,Generic Java JMX,Memory pool: {#JMXNAME} committed
10169,12,42694,Templates/Applications,Generic Java JMX,Memory pool: {#JMXNAME} maximum size
10169,12,42695,Templates/Applications,Generic Java JMX,Memory pool: {#JMXNAME} used
10169,12,31544,Templates/Applications,Generic Java JMX,Memory: Heap memory committed
10169,12,31545,Templates/Applications,Generic Java JMX,Memory: Heap memory maximum size
10169,12,31546,Templates/Applications,Generic Java JMX,Memory: Heap memory used
10169,12,31547,Templates/Applications,Generic Java JMX,Memory: Non-Heap memory committed
10169,12,31548,Templates/Applications,Generic Java JMX,Memory: Non-Heap memory maximum size
10169,12,31549,Templates/Applications,Generic Java JMX,Memory: Non-Heap memory used
10169,12,31550,Templates/Applications,Generic Java JMX,Memory: Object pending finalization count
10169,12,31516,Templates/Applications,Generic Java JMX,OperatingSystem: File descriptors maximum count
10169,12,31517,Templates/Applications,Generic Java JMX,OperatingSystem: File descriptors opened
10169,12,31518,Templates/Applications,Generic Java JMX,OperatingSystem: Process CPU Load
10169,12,31520,Templates/Applications,Generic Java JMX,Runtime: JVM name
10169,12,31519,Templates/Applications,Generic Java JMX,Runtime: JVM uptime
10169,12,31521,Templates/Applications,Generic Java JMX,Runtime: JVM version
10169,12,31522,Templates/Applications,Generic Java JMX,Threading: Daemon thread count
10169,12,31523,Templates/Applications,Generic Java JMX,Threading: Peak thread count
10169,12,31524,Templates/Applications,Generic Java JMX,Threading: Thread count
10169,12,31553,Templates/Applications,Generic Java JMX,Threading: Total started thread count
10362,12,32621,Templates/Applications,GitLab by HTTP,GitLab: Active connections
10362,12,32576,Templates/Applications,GitLab by HTTP,GitLab: Application server status
10362,12,32598,Templates/Applications,GitLab by HTTP,"GitLab: Cache: Misses rate, total"
10362,12,32609,Templates/Applications,GitLab by HTTP,"GitLab: Cache: Operations rate, total"
10362,12,32601,Templates/Applications,GitLab by HTTP,"GitLab: Database: Connection pool, busy"
10362,12,32602,Templates/Applications,GitLab by HTTP,"GitLab: Database: Connection pool, current"
10362,12,32603,Templates/Applications,GitLab by HTTP,"GitLab: Database: Connection pool, dead"
10362,12,32604,Templates/Applications,GitLab by HTTP,"GitLab: Database: Connection pool, idle"
10362,12,32605,Templates/Applications,GitLab by HTTP,"GitLab: Database: Connection pool, size"
10362,12,32606,Templates/Applications,GitLab by HTTP,"GitLab: Database: Connection pool, waiting"
10362,12,32578,Templates/Applications,GitLab by HTTP,GitLab: Get instance metrics
10362,12,32608,Templates/Applications,GitLab by HTTP,"GitLab: HTTP requests rate, 4xx"
10362,12,32610,Templates/Applications,GitLab by HTTP,"GitLab: HTTP requests rate, 5xx"
10362,12,32611,Templates/Applications,GitLab by HTTP,"GitLab: HTTP requests rate, total"
10362,12,32622,Templates/Applications,GitLab by HTTP,GitLab: Idle threads
10362,12,32577,Templates/Applications,GitLab by HTTP,GitLab: Instance readiness check
10362,12,32623,Templates/Applications,GitLab by HTTP,"GitLab: Killer terminations, total"
10362,12,32624,Templates/Applications,GitLab by HTTP,GitLab: Max threads
10362,12,32613,Templates/Applications,GitLab by HTTP,"GitLab: Pipelines: Auto DevOps pipelines, failed"
10362,12,32612,Templates/Applications,GitLab by HTTP,"GitLab: Pipelines: Auto DevOps pipelines, total"
10362,12,32615,Templates/Applications,GitLab by HTTP,GitLab: Pipelines: CI/CD creation duration
10362,12,32614,Templates/Applications,GitLab by HTTP,"GitLab: Pipelines: Created, total"
10362,12,32616,Templates/Applications,GitLab by HTTP,GitLab: Pipelines: Pipelines: CI/CD creation count
10362,12,32617,Templates/Applications,GitLab by HTTP,"GitLab: Pipelines: Processing events, total"
10362,12,32625,Templates/Applications,GitLab by HTTP,GitLab: Pool capacity
10362,12,32626,Templates/Applications,GitLab by HTTP,GitLab: Queued connections
10362,12,32599,Templates/Applications,GitLab by HTTP,"GitLab: Redis: Client exceptions rate, cache"
10362,12,32588,Templates/Applications,GitLab by HTTP,"GitLab: Redis: Client exceptions rate, queues"
10362,12,32580,Templates/Applications,GitLab by HTTP,"GitLab: Redis: Client requests rate, cache"
10362,12,32581,Templates/Applications,GitLab by HTTP,"GitLab: Redis: Client requests rate, queues"
10362,12,32582,Templates/Applications,GitLab by HTTP,"GitLab: Redis: Client requests rate, shared_state"
10362,12,32597,Templates/Applications,GitLab by HTTP,"GitLab: Redis: client exceptions rate, shared_state"
10362,12,32586,Templates/Applications,GitLab by HTTP,GitLab: Ruby: CPU  usage per second
10362,12,32583,Templates/Applications,GitLab by HTTP,"GitLab: Ruby: File descriptors opened, avg"
10362,12,32584,Templates/Applications,GitLab by HTTP,"GitLab: Ruby: File descriptors opened, max"
10362,12,32585,Templates/Applications,GitLab by HTTP,"GitLab: Ruby: File descriptors opened, min"
10362,12,32579,Templates/Applications,GitLab by HTTP,"GitLab: Ruby: File descriptors, max"
10362,12,32591,Templates/Applications,GitLab by HTTP,GitLab: Ruby: First process start time
10362,12,32592,Templates/Applications,GitLab by HTTP,GitLab: Ruby: Last process start time
10362,12,32587,Templates/Applications,GitLab by HTTP,"GitLab: Ruby: RSS memory, avg"
10362,12,32589,Templates/Applications,GitLab by HTTP,"GitLab: Ruby: RSS memory, max"
10362,12,32590,Templates/Applications,GitLab by HTTP,"GitLab: Ruby: RSS memory, min"
10362,12,32593,Templates/Applications,GitLab by HTTP,GitLab: Ruby: Running_threads
10362,12,32627,Templates/Applications,GitLab by HTTP,GitLab: Running threads
10362,12,32628,Templates/Applications,GitLab by HTTP,GitLab: Running workers
10362,12,32629,Templates/Applications,GitLab by HTTP,GitLab: Stale workers
10362,12,32595,Templates/Applications,GitLab by HTTP,GitLab: Transactions per second
10362,12,32631,Templates/Applications,GitLab by HTTP,GitLab: Unicorn: Active connections
10362,12,32632,Templates/Applications,GitLab by HTTP,GitLab: Unicorn: Queued connections
10362,12,32633,Templates/Applications,GitLab by HTTP,GitLab: Unicorn: Workers
10362,12,32596,Templates/Applications,GitLab by HTTP,GitLab: Upload file does not exist
10362,12,32600,Templates/Applications,GitLab by HTTP,"GitLab: User CAPTCHA logins failed, total"
10362,12,32594,Templates/Applications,GitLab by HTTP,"GitLab: User CAPTCHA logins, total"
10362,12,32618,Templates/Applications,GitLab by HTTP,"GitLab: User logins, total"
10362,12,32607,Templates/Applications,GitLab by HTTP,GitLab: Version
10362,12,32630,Templates/Applications,GitLab by HTTP,GitLab: Workers
10362,12,32619,Templates/Applications,GitLab by HTTP,Puma metrics discovery
10362,12,32620,Templates/Applications,GitLab by HTTP,Unicorn metrics discovery
10309,12,30236,Templates/Applications,HAProxy by HTTP,Backend discovery
10309,12,30237,Templates/Applications,HAProxy by HTTP,Frontend discovery
10309,12,30241,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Errors connection per second
10309,12,35139,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Incoming traffic
10309,12,35129,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Number of active servers
10309,12,35134,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Number of backup servers
10309,12,35137,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Number of responses with codes 1xx per second
10309,12,35136,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Number of responses with codes 2xx per second
10309,12,35135,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Number of responses with codes 3xx per second
10309,12,35133,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Number of responses with codes 4xx per second
10309,12,35130,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Number of responses with codes 5xx per second
10309,12,35138,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Outgoing traffic
10309,12,30247,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Redispatched requests per second
10309,12,30242,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Response errors per second
10309,12,30240,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Responses denied per second
10309,12,30245,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Responses time
10309,12,30248,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Retried connections per second
10309,12,35132,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Sessions per second
10309,12,30246,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Status
10309,12,30244,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Time in queue
10309,12,30243,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Unassigned requests
10309,12,35131,Templates/Applications,HAProxy by HTTP,HAProxy Backend {#PXNAME}: Weight
10309,12,30251,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Denied requests per second
10309,12,30260,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Established sessions
10309,12,30249,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Incoming traffic
10309,12,30253,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Number of responses with codes 1xx per second
10309,12,30254,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Number of responses with codes 2xx per second
10309,12,30255,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Number of responses with codes 3xx per second
10309,12,30256,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Number of responses with codes 4xx per second
10309,12,30257,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Number of responses with codes 5xx per second
10309,12,30250,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Outgoing traffic
10309,12,30252,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Request errors per second
10309,12,30259,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Requests rate
10309,12,30261,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Session limits
10309,12,30239,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Session utilization
10309,12,30258,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Sessions rate
10309,12,35140,Templates/Applications,HAProxy by HTTP,HAProxy Frontend {#PXNAME}: Status
10309,12,35144,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Configured maxqueue
10309,12,30263,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Errors connection per second
10309,12,35152,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Incoming traffic
10309,12,35149,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Number of responses with codes 1xx per second
10309,12,35148,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Number of responses with codes 2xx per second
10309,12,35147,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Number of responses with codes 3xx per second
10309,12,30265,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Number of responses with codes 4xx per second
10309,12,30266,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Number of responses with codes 5xx per second
10309,12,35151,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Outgoing traffic
10309,12,30271,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Redispatched requests per second
10309,12,30264,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Response errors per second
10309,12,30262,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Responses denied per second
10309,12,30269,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Responses time
10309,12,30272,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Retried connections per second
10309,12,35141,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Server is active
10309,12,35146,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Server is backup
10309,12,35145,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Server was selected per second
10309,12,35143,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Sessions per second
10309,12,30270,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Status
10309,12,35150,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Status of last health check
10309,12,30268,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Time in queue
10309,12,30267,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Unassigned requests
10309,12,35142,Templates/Applications,HAProxy by HTTP,HAProxy {#PXNAME} {#SVNAME}: Weight
10309,12,35128,Templates/Applications,HAProxy by HTTP,HAProxy: Get nodes
10309,12,30230,Templates/Applications,HAProxy by HTTP,HAProxy: Get stats
10309,12,30231,Templates/Applications,HAProxy by HTTP,HAProxy: Get stats page
10309,12,30789,Templates/Applications,HAProxy by HTTP,HAProxy: Service response time
10309,12,30790,Templates/Applications,HAProxy by HTTP,HAProxy: Service status
10309,12,30234,Templates/Applications,HAProxy by HTTP,HAProxy: Uptime
10309,12,30235,Templates/Applications,HAProxy by HTTP,HAProxy: Version
10309,12,30238,Templates/Applications,HAProxy by HTTP,Server discovery
10308,12,30193,Templates/Applications,HAProxy by Zabbix agent,Backend discovery
10308,12,30194,Templates/Applications,HAProxy by Zabbix agent,Frontend discovery
10308,12,30198,Templates/Applications,HAProxy by Zabbix agent,HAProxy Backend {#PXNAME}: Errors connection per second
10308,12,35114,Templates/Applications,HAProxy by Zabbix agent,HAProxy Backend {#PXNAME}: Incoming traffic
